Name,Price,Cpu,ScreenResolution,Ram,Memory,Gpu,OpSys,Weight
ASUS VivoBook 15 X515FA 15.6 inch FHD IPS Display Core i3 10th Gen 4GB RAM 1TB HDD Laptop (Transparent Silver),"52,000৳","Intel Core i3-10110U Processor 2.1 GHz (4M Cache, up to 4.1 GHz, 2 cores)","(39.62cm)15.6-inch, FHD (1920 x 1080) 16:9, LED Backlit, 200nits, NTSC: 45%, Anti-glare display, Screen-to-body ratio: 83 %",4GB DDR4 3200MHz SDRAM (Extra Ram Slot Available For Expand),1TB SATA 5400RPM HDD (Extra M.2 Nvme Slot Available For SSD),Intel UHD Graphics,Windows 11 License,1.80 kg (3.97 lbs)
ASUS VivoBook 15 X515FA 15.6 inch FHD Display Core i3 10th Gen 4GB RAM 1TB HDD Laptop (Slate Grey),"50,000৳","Intel Core i3-10110U Processor 2.1 GHz (4M Cache, up to 4.1 GHz, 2 cores)","(39.62cm)15.6-inch, FHD (1920 x 1080) TN 16:9, LED Backlit, 200nits, NTSC: 45%, Anti-glare display, Screen-to-body ratio: 83 %",4GB DDR4 3200MHz SDRAM (Extra Ram Slot Available),1TB SATA 5400RPM HDD (Extra m.2 NVmE SSD SLOT AVAILABLE),Intel UHD Graphics,Windows 11 License,1.80 kg (3.97 lbs)
ASUS VivoBook 15 X515EA 15.6 inch Full HD WV Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop,"76,500৳","Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)","15.6-inch, FHD (1920 x 1080) Wide Viewing 16:9, Anti-glare display, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 %",8GB 3200MHz DDR4 (4GB ON BOARD) (Extra Ram Slot Available),"512GB M.2 NVMe PCIe 3.0 SSD
HDD housing for storage expansion",Intel Iris Xe Graphics,Windows 10,1.80 kg (3.97 lbs)
ASUS VivoBook 15 X515EA 15.6 inch Full HD WV Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop,"76,500৳","Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)","15.6-inch, FHD (1920 x 1080) Wide Viewing 16:9, Anti-glare display, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 %",8GB DDR4 3200MHz SDRAM (Extra Ram Slot Available),"512GB M.2 NVMe PCIe 3.0 SSD
HDD housing for storage expansion",Intel Iris Xe Graphics,Windows 10,1.80 kg (3.97 lbs)
ASUS VivoBook 15 X515EA 15.6 inch Full HD WV Display Core i5 11th Gen 4GB RAM 1TB HDD Laptop,"70,500৳","Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)","15.6-inch, FHD (1920 x 1080) Wide Viewing 16:9, Anti-glare display, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 %",4GB DDR4 3200MHz SDRAM (Extra Ram Slot Available),1TB HDD (Extra M.2 Nvme Slot Available For SSD),Intel Iris Xe Graphics,Windows 10,1.80 kg (3.97 lbs)
ASUS VivoBook 15 X515EA 15.6 inch Full HD WV Display Core i5 11th Gen 4GB RAM 1TB HDD FTPM Laptop,"70,500৳","Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)","15.6-inch, FHD (1920 x 1080) Wide Viewing 16:9, Anti-glare display, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 %",4GB DDR4 3200MHz SDRAM (Extra Ram Slot Available), 1TB HDD & FTPM (Extra M.2 Nvme Slot Available For SSD),Intel Iris Xe Graphics,Windows 10,1.80 kg (3.97 lbs)
ASUS VivoBook 15 X515EA 15.6 inch Full HD Display Core i5 11th Gen 4GB RAM 512GB SSD Laptop (Peacock Blue),"74,500৳","Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)","15.6-inch, FHD (1920 x 1080) 16:9, Anti-glare display, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 %",4GB DDR4 3200MHz SDRAM (Extra Ram Slot Available),512GB PCI-E G3 SSD (Extra HDD Slot Available),Intel Iris Xe Graphics,Windows 10,1.80 kg (3.97 lbs)
ASUS VivoBook 15 X515EA 15.6 inch Full HD Display Core i5 11th Gen 4GB RAM 1TB HDD Laptop (Peacock Blue),"69,000৳","Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)","15.6-inch, FHD (1920 x 1080) 16:9, Anti-glare display, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 %",4GB DDR4 3200MHz SDRAM (Extra Ram Slot Available),1TB HDD (Extra M.2 Nvme Slot Available For SSD),Intel Iris Xe Graphics,Windows 10,1.80 kg (3.97 lbs)
ASUS VivoBook 15 X515EA 15.6 inch Full HD Display Core i5 11th Gen 4GB RAM 1TB HDD Laptop,"69,000৳","Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)","15.6-inch, FHD (1920 x 1080) 16:9, Anti-glare display, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 %",4GB DDR4 3200MHz SDRAM (Extra Ram Slot Available),1TB HDD (Extra M.2 Nvme Slot Available For SSD),Intel Iris Xe Graphics,Windows 10,1.80 kg (3.97 lbs)
ASUS VivoBook 15 X515EA 15.6 inch Full HD Display Core i3 11th Gen 4GB RAM 512GB SSD Laptop (Peacock Blue),"56,500৳","Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)","15.6-inch, FHD (1920 x 1080) 16:9, Anti-glare display, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 %",4GB DDR4 3200MHz RAM (Extra Ram Slot Available For Expand),512GB PCI-E G3 SSD (Extra Hard Disk Slot Available),Intel UHD Graphics,Windows 10 Home (Genuine),1.80 kg (3.97 lbs)
ASUS VivoBook 15 X515EA 15.6 inch Full HD Display Core i3 11th Gen 4GB RAM 1TB HDD Laptop (Peacock Blue),"52,000৳","Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)","15.6-inch, FHD (1920 x 1080) 16:9, Anti-glare display, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 %",4GB DDR4 3200MHz RAM (Extra Ram Slot Available For Expand),1TB HDD WITH (Extra M.2 Nvme Slot Available For SSD),Intel UHD Graphics,Windows 11 Home,1.80 kg (3.97 lbs)
Asus VivoBook 15 X513EP 15.6-Inch Full HD Display Core i7 11th Gen 8GB RAM 512GB SSD laptop With MX330 2GB Graphics,"112,000৳",11th Gen Intel Core i7 1165G7 (2.80GHz-4.70GHz,"15.6"" (16:9) LED-backlit FHD (1920x1080) 60Hz Anti-Glare Panel with 45% NTSC with wide 178° viewing angles",8 GB DDR4 3200MHz SDRAM (Extra ram slot available),512GB PCIe SSD (Extra HDD slot available),Nvidia MX330 2GB GDDR5,Windows 10,1.7 kg
ASUS VIVOBOOK 15 X1502ZA 15.6 INCH FULL HD DISPLAY CORE I5 12TH GEN 8GB RAM 512GB SSD LAPTOP (ICELIGHT SILVER ),"88,000৳","Intel Core I5-1240P Processor (Threads- 16, Cores- 10, Cache- 12M , Up To 4.4GHz)","15.6-inch, FHD (1920 x 1080) 16:9 aspect ratio, IPS-level Panel, LED Backlit, 60Hz refresh rate, 250nits, 45% NTSC color gamut, Anti-glare display, TÜV Rheinland-certified, Non-touch screen, (Screen-to-body ratio)82%","8GB DDR4 on board
Extra RAM Slot Available
Total system memory upgradeable to:16GB",512GB M.2 NVMe PCIe 3.0 SSD,Intel Iris Xᵉ Graphics is only available in models with Intel® Core™ i5/i7/i9 processors and dual-channel memory.,Windows 11 Home 64-Bit,"Microsoft Office
1-month trial for new Microsoft 365 customers. Credit card required.
Office Home and Student 2021 included
WPS Office Standard Edition (With license for 3 products)
ASUS Exclusive technology
ASUS Antibacterial GuardBuilt-in Apps
MyASUS
ScreenXpert
GlideX
MyASUS Features
System diagnosis
Battery health charging
Fan Profile
Splendid
Tru2Life
Function key lock
WiFi SmartConnect
Link to MyASUS
TaskFirst
Live update
ASUS Intelligent Performance Technology
AI Noise Canceling"
ASUS VIVOBOOK 15 X1502ZA 15.6 INCH FULL HD DISPLAY CORE I5 12TH GEN 8GB RAM 512GB SSD LAPTOP,"88,000৳","Intel Core I5-1240P Processor (Threads- 16, Cores- 10, Cache- 12M , Up To 4.4GHz)","15.6-inch, FHD (1920 x 1080) 16:9 aspect ratio, IPS-level Panel, LED Backlit, 60Hz refresh rate, 250nits, 45% NTSC color gamut, Anti-glare display, TÜV Rheinland-certified, Non-touch screen, (Screen-to-body ratio)82%","8GB DDR4 on boardExtra RAM Slot Available
Total system memory upgradeable to:16GB",512GB M.2 NVMe PCIe 3.0 SSD,Intel Iris Xᵉ Graphics is only available in models with Intel® Core™ i5/i7/i9 processors and dual-channel memory.,Windows 11 Home 64-Bit,"Microsoft Office
1-month trial for new Microsoft 365 customers. Credit card required.
Office Home and Student 2021 included
WPS Office Standard Edition (With license for 3 products)
ASUS Exclusive technology
ASUS Antibacterial GuardBuilt-in Apps
MyASUS
ScreenXpert
GlideX
MyASUS Features
System diagnosis
Battery health charging
Fan Profile
Splendid
Tru2Life
Function key lock
WiFi SmartConnect
Link to MyASUS
TaskFirst
Live update
ASUS Intelligent Performance Technology
AI Noise Canceling"
ASUS VIVOBOOK 15 X1502ZA 15.6 INCH FULL HD DISPLAY CORE I3 12TH GEN 4GB RAM 512GB SSD LAPTOP (ICELIGHT SILVER ),"69,990৳","Intel Core I3-1220P Processor (Threads- 12, Cores- 10, Cache- 12MB , Up To 4.4GHz)","15.6-inch, FHD (1920 x 1080) 16:9 aspect ratio, IPS-level Panel, LED Backlit, 60Hz refresh rate, 250nits, 45% NTSC color gamut, Anti-glare display, TÜV Rheinland-certified, Non-touch screen, (Screen-to-body ratio)82%","4GB DDR4 on board
Extra RAM Slot Available
Total system memory upgradeable to:12GB",512GB M.2 NVMe PCIe 3.0 SSD,Intel UHD Graphics,Windows 11 Home 64-Bit,"Microsoft Office
1-month trial for new Microsoft 365 customers. Credit card required.
Office Home and Student 2021 included
WPS Office Standard Edition (With license for 3 products)
ASUS Exclusive technology
ASUS Antibacterial GuardBuilt-in Apps
MyASUS
ScreenXpert
GlideX
MyASUS Features
System diagnosis
Battery health charging
Fan Profile
Splendid
Tru2Life
Function key lock
WiFi SmartConnect
Link to MyASUS
TaskFirst
Live update
ASUS Intelligent Performance Technology
AI Noise Canceling"
ASUS VIVOBOOK 15 X1502ZA 15.6 INCH FULL HD DISPLAY CORE I3 12TH GEN 4GB RAM 512GB SSD LAPTOP,"70,000৳","Intel Core I3-1220P Processor (Threads- 12, Cores- 10, Cache- 12MB , Up To 4.4GHz)","15.6-inch, FHD (1920 x 1080) 16:9 aspect ratio, IPS-level Panel, LED Backlit, 60Hz refresh rate, 250nits, 45% NTSC color gamut, Anti-glare display, TÜV Rheinland-certified, Non-touch screen, (Screen-to-body ratio)82%","4GB DDR4 on board
Extra RAM Slot Available
Total system memory upgradeable to:12GB",512GB M.2 NVMe PCIe 3.0 SSD,Intel UHD Graphics,Windows 11 Home 64-Bit,"Microsoft Office
1-month trial for new Microsoft 365 customers. Credit card required.
Office Home and Student 2021 included
WPS Office Standard Edition (With license for 3 products)
ASUS Exclusive technology
ASUS Antibacterial GuardBuilt-in Apps
MyASUS
ScreenXpert
GlideX
MyASUS Features
System diagnosis
Battery health charging
Fan Profile
Splendid
Tru2Life
Function key lock
WiFi SmartConnect
Link to MyASUS
TaskFirst
Live update
ASUS Intelligent Performance Technology
AI Noise Canceling"
ASUS VIVOBOOK 15 X1500EA 15.6 FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP,"78,500৳","Intel Core i5-1135G7 Processor 2.40 GHz (
8 M Cache, up to 4.20 GHz, 2 cores)","15.6-inch, FHD (1920 x 1080) WV 16:9, Anti-glare display, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 %",8GB DDR4 3200MHz SDRAM (Extra Ram Slot Available),512GB M.2 NVMe PCIe 3.0 SSD,Intel Iris Xe Graphics,Windows 11,1.80 kg (3.97 lbs)
ASUS VIVOBOOK 15 X1500EA 15.6 FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 1TB HDD LAPTOP,"75,500৳","Intel Core i5-1135G7 Processor 2.40 GHz (
8 M Cache, up to 4.20 GHz, 2 cores)","15.6-inch, FHD (1920 x 1080) WV 16:9, Anti-glare display, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 %",8GB DDR4 3200MHz SDRAM (Extra Ram Slot Available),1TB HDD,Intel Iris Xe Graphics,Windows 11,1.80 kg (3.97 lbs)
Asus VivoBook 15 X1500EA 15.6 Full HD Display Core i3 11th Gen 8GB RAM 1TB HDD Laptop,"63,000৳","Intel Core i3-1115G4 Processor 3.0 GHz (6M Cache, up to 4.1 GHz, 2 cores)","15.6-inch, FHD (1920 x 1080) 16:9, Anti-glare display, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 %",8GB DDR4 3200MHz SDRAM (Extra Ram Slot Available),"1TB SATA 5400RPM 2.5"" HDD",Intel UHD Graphics,Windows 11,1.80 kg (3.97 lbs)
Asus VivoBook 15 R565FA 15.6 inch HD Display Core i3 10th Gen 4GB RAM 1TB HDD Laptop,"47,000৳","Intel Core i3-10110U Processor (4M Cache, 2.10 GHz up to 4.10 GHz)","15.6-inch, HD (1366 x 768) 16:9 aspect ratio, LED Backlit, 200nits, NTSC: 45%, Anti-glare display, Screen-to-body ratio: 83 %",4GB DDR4 3200MHz RAM (Onboard),"1TB SATA 5400RPM 2.5"" HDD
Extra M.2 Slot",Intel UHD Graphics,Windows 11 Home,1.80 kg (3.97 lbs)
Asus VivoBook 15 K513EP 15.6 inch Full HD Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop With MX330 Graphics,"105,500৳","Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz)","15.6-inch,FHD (1920 x 1080) 16:9,IPS-level Panel, Anti-glare display, LED Backlit,250nits,NTSC: 45%,Screen-to-body ratio: 85 %","8GB 3200MHz DDR4 , 
Memory Max Up to:16GB",512GB M.2 NVMe PCIe 3.0 SSD (Extra HDD Slot Available),NVIDIA GeForce MX330 2GB GDDR5 VRAM & Integrated Intel IRIS Xe Graphics,Wi-Fi 5 (802.11ac),1.80 kg (3.97 lbs)
Asus VivoBook 15 K513EA OLED 15.6 inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop (Hearty Gold),"88,000৳","Intel Core i5-1135G7 Processor 2.4 GHz (8M Cache, up to 4.2 GHz, 4 cores)","15.6-inch, FHD (1920 x 1080) 16:9 aspect ratio, 
0.2ms response time, 
400nits, 600nits peak brightness, 
100% DCI-P3 color gamut, 
PANTONE Validated, 
Glossy display, 
Screen-to-body ratio: 85 ％ ","8GB 3200MHz
DDR4, 
Memory Max Up to:16GB",512GB M.2 NVMe PCIe 3.0 SSD,Intel Iris Xe Graphics,Wi-Fi 6(802.11ax),1.80 kg (3.97 lbs)
ASUS VivoBook 15 K513EA 15.6 inch Full HD Display Core i3 11th Gen 8GB RAM 512GB SSD Laptop (Transparent Silver),"66,000৳","Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)","15.6-inch,FHD (1920 x 1080) 16:9,IPS-level Panel, Anti-glare display, LED Backlit,250nits,NTSC: 45%,Screen-to-body ratio: 85 %",8 GB DDR4 3200MHz SDRAM (Extra Ram Slot Available),512GB M.2 NVMe PCIe 3.0 SSD (Extra Hard Disk Slot Available),Intel UHD Graphics,Wi-Fi 5(802.11ac),1.80 kg (3.97 lbs)
ASUS VivoBook 15 K513EA 15.6 inch Full HD Display Core i3 11th Gen 8GB RAM 512GB SSD Laptop (Indie Black),"66,000৳","Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)","15.6-inch,FHD (1920 x 1080) 16:9,IPS-level Panel, Anti-glare display, LED Backlit,250nits,NTSC: 45%,Screen-to-body ratio: 85 %",8GB DDR4 3200MHz SDRAM (On Board) (Extra Ram Slot Available For Expand),512GB M.2 NVMe PCIe 3.0 SSD (Extra Hard Disk Slot Available),Intel UHD Graphics,Wi-Fi 5(802.11ac),1.80 kg (3.97 lbs)
ASUS VivoBook 15 K513EA 15.6 inch Full HD Display Core i3 11th Gen 8GB RAM 512GB SSD Laptop (Hearty Gold),"66,000৳","Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)","15.6-inch,FHD (1920 x 1080) 16:9,IPS-level Panel, Anti-glare display, LED Backlit,250nits,NTSC: 45%,Screen-to-body ratio: 85 %",8GB DDR4 3200MHz SDRAM (Extra Ram Slot Available For Expand),512GB M.2 NVMe PCIe 3.0 SSD (Extra Hard Disk Slot Available),Intel UHD Graphics,Wi-Fi 5(802.11ac),1.80 kg (3.97 lbs)
ASUS Vivobook 14X OLED X1403ZA 14 inch WQ+ Display Core i5 12th Gen 8GB RAM 512GB SSD Laptop,"102,000৳","Intel Core i5-12500H Processor 18M Cache,
3.30 GHz up to 4.50 GHz","14.0-inch, WQ+ (2880 x 1800) OLED 16:10 aspect ratio,
0.2ms response time,
90Hz refresh rate,
600nits HDR peak brightness,
100% DCI-P3 color gamut, 1,000,000:1,
VESA CERTIFIED Display HDR True Black 600,
1.07 billion colors,
Glossy display, 70% less harmful blue light,
SGS Eye Care Display,
Non-touch screen, (Screen-to-body ratio)86%","8GB DDR4 on board
Total system memory upgradeable to:16GB",512GB M.2 NVMe PCIe 3.0 SSD,Intel Iris Xe Graphics,Windows 11 Home 64-Bit,"Microsoft Office
1-month trial for new Microsoft 365 customers. Credit card is required.
Office Home and Student 2021 included
WPS Office Standard Edition (With a license for 3 products)
ASUS Exclusive technology
ASUS Antibacterial GuardBuilt-in Apps
MyASUS
ScreenXpert
GlideX
MyASUS Features
System diagnosis
Battery health charging
Fan Profile
Splendid
Tru2Life
Function key lock
WiFi SmartConnect
Link to MyASUS
TaskFirst
Live update
ASUS Intelligent Performance Technology
AI Noise Canceling"
Asus VivoBook 14 X415EA 14 inch Full HD Display Core i5 11th Gen 4GB RAM 512GB SSD Laptop (SLATE GREY),"72,000৳","Intel Core I5-1135G7 Processor (8M Cache, 2.40 GHz Up To 4.20 GHz)","14.0-Inch,FHD (1920 X 1080) 16:9,IPS-Level Panel,Anti-Glare Display, LED Backlit,250nits,NTSC: 45%",4GB DDR4 3200MHZ RAM (Extra Ram Slot Available),512GB PCIEG3 SSD (Extra HDD Slot Available),Integrated Intel Iris Xe Graphics,Windows 10 Home,1.55 kg (3.42 lbs)
Asus VivoBook 14 X415EA 14 inch Full HD Display Core i5 11th Gen 4GB RAM 512GB SSD Laptop,"72,500৳","Intel Core I5-1135G7 Processor (8M Cache, 2.40 GHz Up To 4.20 GHz)","14.0-Inch,FHD (1920 X 1080) 16:9,IPS-Level Panel,Anti-Glare Display, LED Backlit,250nits,NTSC: 45%",4GB DDR4 3200MHZ RAM (Extra Ram Slot Available),512GB PCIEG3 SSD (Extra HDD Slot Available),Integrated Intel Iris Xe Graphics,Windows 10 Home,1.55 kg (3.42 lbs)
Asus VivoBook 14 X415EA 14 inch Full HD Display Core i3 11th Gen 4GB RAM 256GB SSD Laptop (Transparent Silver),"56,000৳","Intel Core i3-1115G4 Processor 3.0 GHz (6M Cache, up to 4.1 GHz, 2 cores)","14.0-Inch,FHD (1920 X 1080) 16:9,IPS-Level Panel,Anti-Glare Display, LED Backlit,250nits,NTSC: 45%",4GB DDR4 3200MHZ RAM (Extra Ram Slot Available),256GB PCIEG3 SSD (Extra HDD Slot Available),Integrated Intel Iris Xe Graphics,Windows 10 Home,1.55 kg (3.42 lbs)
ASUS Vivobook 14 X1402ZA 14 inch Full HD Display Core i5 12th Gen 8GB RAM 512GB SSD Laptop,"88,000৳","Intel Core I5-1240P Processor (Threads- 16, Cores- 10, Cache- 12M , Up To 4.4GHz)","Panel Size:	14.0-inch
Resolution:	FHD (1920 x 1080) 16:9 aspect ratio
Backlit:	LED Backlit
IPS-level:	IPS-level Panel
Refresh rate:	60Hz refresh rate
Brightness:	250nits
Colour gamut:	45% NTSC colour gamut
Glare:	Anti-glare display","8GB DDR4 on board
Extra RAM Slot Available
Total system memory upgradeable to:16GB",512GB M.2 NVMe PCIe 3.0 SSD (Expendable Up To 2TB),Intel Iris Xᵉ Graphics Is Only Available In Models With Intel® Core™ I5/I7/I9 Processors And Dual-Channel Memory.,Windows 11 Home 64-Bit,"Microsoft Office
1-month trial for new Microsoft 365 customers. Credit card is required.
Office Home and Student 2021 included
WPS Office Standard Edition (With a license for 3 products)
ASUS Exclusive technology
ASUS Antibacterial GuardBuilt-in Apps
MyASUS
ScreenXpert
GlideX
MyASUS Features
System diagnosis
Battery health charging
Fan Profile
Splendid
Tru2Life
Function key lock
WiFi SmartConnect
Link to MyASUS
TaskFirst
Live update
ASUS Intelligent Performance Technology
AI Noise Canceling"
ASUS Vivobook 14 X1402ZA 14 inch FHD Display Core i5 12th Gen 8GB RAM 512GB SSD Laptop (Terra Cotta),"88,000৳","Intel Core i5-1240P Processor (Threads- 16, Cores- 10,
Cache- 12M , up to 4.4GHz)","Panel Size:	14.0-inch
Resolution:	FHD (1920 x 1080) 16:9 aspect ratio
Backlit:	LED Backlit
IPS-level:	IPS-level Panel
Refresh rate:	60Hz refresh rate
Brightness:	250nits
Colour gamut:	45% NTSC colour gamut
Glare:	Anti-glare display","8GB DDR4 on board
Extra RAM Slot Available
Total system memory upgradeable to:16GB",512GB M.2 NVMe PCIe 3.0 SSD (Expendable Up To 2TB),Intel Iris Xᵉ Graphics Is Only Available In Models With Intel® Core™ I5/I7/I9 Processors And Dual-Channel Memory.,Windows 11 Home 64-Bit,"Microsoft Office
1-month trial for new Microsoft 365 customers. Credit card is required.
Office Home and Student 2021 included
WPS Office Standard Edition (With a license for 3 products)
ASUS Exclusive technology
ASUS Antibacterial GuardBuilt-in Apps
MyASUS
ScreenXpert
GlideX
MyASUS Features
System diagnosis
Battery health charging
Fan Profile
Splendid
Tru2Life
Function key lock
WiFi SmartConnect
Link to MyASUS
TaskFirst
Live update
ASUS Intelligent Performance Technology
AI Noise Canceling"
ASUS Vivobook 14 X1402ZA 14 inch FHD Display Core i3 12th Gen 4GB RAM 512GB SSD Laptop,"70,000৳","Intel Core I3-1220P Processor (Threads- 12, Cores- 10, Cache- 12MB , Up To 4.4GHz)","Panel Size:	14.0-inch
Resolution:	FHD (1920 x 1080) 16:9 aspect ratio
Backlit:	LED Backlit
IPS-level:	IPS-level Panel
Refresh rate:	60Hz refresh rate
Brightness:	250nits
Colour gamut:	45% NTSC colour gamut
Glare:	Anti-glare display","4GB DDR4 on board
Extra RAM Slot Available
Total system memory upgradeable to:12GB",512GB M.2 NVMe PCIe 3.0 SSD,Intel UHD Graphics,Windows 11 Home 64-Bit,"Microsoft Office
1-month trial for new Microsoft 365 customers. Credit card is required.
Office Home and Student 2021 included
WPS Office Standard Edition (With a license for 3 products)
ASUS Exclusive technology
ASUS Antibacterial GuardBuilt-in Apps
MyASUS
ScreenXpert
GlideX
MyASUS Features
System diagnosis
Battery health charging
Fan Profile
Splendid
Tru2Life
Function key lock
WiFi SmartConnect
Link to MyASUS
TaskFirst
Live update
ASUS Intelligent Performance Technology
AI Noise Canceling"
Asus VivoBook 14 X1400EA 14 Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop,"78,500৳","Intel Core
Core i5 1135G7 Processor
2.40 GHz (8M Cache, up to 4.20 GHz, 4 cores)","14.0-inch, FHD (1920 x 1080) 16:9 aspect ratio, IPS-level Panel, LED Backlit, 250nits, 45% NTSC color gamut for non-OLED, Anti-glare display, Screen-to-body ratio: 82 ％",8GB DDR4 3200MHz SDRAM (Extra Ram Slot Available),512GB M.2 NVMe PCIe 3.0 SSD,Intel Iris X Graphics,Windows 11,1.55 kg (3.42 lbs)
ASUS TUF Gaming F15 FX507ZC 15.6 inch Full HD 144Hz Display Core i7 12th Gen 16GB RAM 512GB SSD Gaming Laptop with 3050 4GB Graphics,"187,000৳","12th Gen Intel Core i7-12700H Processor 2.3 GHz (24M Cache, up to 4.7 GHz, 14 cores: 6 P-cores and 8 E-cores)","15.6-inch, FHD (1920 x 1080) 16:9, anti-glare display, sRGB:62.5%, Adobe:47.34%,  Refresh Rate:144Hz,  IPS-level, Adaptive-Sync, MUX Switch + Optimus",16GB DDR4 RAM,512GB M.2 NVMe PCIe 3.0 SSD,"NVIDIA GeForce RTX 3050 Laptop GPU 
1790MHz* at 95W (1740MHz Boost Clock+50MHz OC, 80W+15W Dynamic Boost)",Windows 11 Home,2.20 Kg (4.85 lbs)
ASUS ROG GX800VH 18.4 INCH UHD DISPLAY CORE I7 7TH GEN 64GB RAM 1.5TB SSD LAPTOP WITH 16GB GRAPHICS,"410,000৳","Intel Core i7 7820HK Processor (8M Cache, 2.90 GHz up to 3.90 GHz)","18.4"" (16:9) LED backlit UHD (3840x2160) Anti-Glare Panel with 100% Adobe with G-Sync",64 DDR4 2800MHz SDRAM,1536GB SSD (512 X 3),NVIDIA GeForce GTX 1080 SLI with 16GB VRAM,Windows 10 Pro,5.7Kg with Battery
ASUS PROART STUDIOBOOK 16 INCH OLED DISPLAY RYZEN 7 5800H 16GB RAM 1TB SSD LAPTOP WITH 6GB RTX 3060 GRAPHICS,"270,000৳",AMD Ryzen 7 5800H 3.2GHz Up to 4.4GHz,"16 Inch 4K WQUXGA OLED {3840 x 2400}Aspect ratio: 16:9, Response time: 0.2ms, Brightness: 550nits, Color gamut: 100% DCI-P3, Contrast ratio: 1,000,000:1, VESA CERTIFIED Display HDR, Color depth: 1.07 billion colors, SGS Eye Care, Screen-to-body ratio: 85%, Low blue light 70% less harmful blue light, TUV Rheinland-certified",16GB DDR4,1TB M.2 NVME PCIE 3.0 SSD,Nvidia RTX 3060 Graphics 6GB GDDR6,Windows 11,2.40 Kg
ASUS P1512CEA 15.6 INCH FHD DISPLAY I3 11TH GEN 4GB 3200MHZ RAM 1TB HDD LAPTOP (SLATE GREY),"54,800৳","i3-1115G4 PROCESSOR (Processor Frequency,3.00 GHz up to 4.10 GHz, Core 2 , Thread 4,CPU Cache 6MB)","15.6"" FHD (1920 x 1080p) 16:9 LED BACKLIT,200NITS, ANTI-GLARE DISPLAY","4GB DDR4 3200MHZ on board, Memory Max Up to:8GB",1TB HDD, INTEL UHD GFX,Free Dos,1.80 kg (3.97 lbs)
ASUS EXPERTBOOK B7 FLIP B7402FEA 14.0 INCH WUXGA Touch DISPLAY CORE I7 11TH GEN 16 GB RAM 512GB SSD 2 in 1 LAPTOP,"160,500৳","Intel® Core™ i7-1195G7 Processor 2.9 GHz (12M Cache, up to 5.0 GHz, 4 cores)","Touch screen, 14.0-inch, WUXGA (1920 x 1200) 16:10, Integrated privacy screen, Wide view, Anti-glare display, LED Backlit, 500nits, sRGB: 100%, Screen-to-body ratio:81 %, With stylus support",16GB DDR4 3200Mhz,"512GB G3 SSD

Additional Ram Slot Available",Intel Iris XE Graphics,Free Dos,"1.44 kg (3.17 lbs) 
1.43 kg"
ASUS ExpertBook B5 Flip B5302FEA 13.3 inch Full HD Touch Display Core i7 11th Gen 16GB RAM 512GB SSD 2 in 1 Laptop,"135,000৳","Intel Core i7-1165G7 Processor 2.8 GHz (12M Cache, up to 4.7 GHz, 4 cores)","13.3"" Touch + Flip Full HD (1920 X 1080p) 16:9 LED Backlit, 300nits, Anti-glare IPS Display",16GB (16G*1) DDR4 Memory,512GB M.2 NVMe PCIe 3.0 SSD (Extra M.2 PCIE NVME SSD Slot Available),Intel Iris Xe Graphics,DOS,1.33 kg (2.93 lbs)
